0 0 0 0 0 0 0 0 
0.0174551 0.0174551 0.0174551 0.0174551 0.0174551 0.0174551 0.0174551 0.0174551 
0.0349101 0.0349101 0.0349101 0.0349101 0.0349101 0.0349101 0.0349101 0.0349101 
0.0523652 0.0523652 0.0523652 0.0523652 0.0523652 0.0523652 0.0523652 0.0523652 
0.0698203 0.0698203 0.0698203 0.0698203 0.0698203 0.0698203 0.0698203 0.0698203 
0.0872753 0.0872753 0.0872753 0.0872753 0.0872753 0.0872753 0.0872753 0.0872753 
0.10473 0.10473 0.10473 0.10473 0.10473 0.10473 0.10473 0.10473 
0.122185 0.122185 0.122185 0.122185 0.122185 0.122185 0.122185 0.122185 
0.139641 0.139641 0.139641 0.139641 0.139641 0.139641 0.139641 0.139641 
0.157096 0.157096 0.157096 0.157096 0.157096 0.157096 0.157096 0.157096 
0.174551 0.174551 0.174551 0.174551 0.174551 0.174551 0.174551 0.174551 
0.192006 0.192006 0.192006 0.192006 0.192006 0.192006 0.192006 0.192006 
0.209461 0.209461 0.209461 0.209461 0.209461 0.209461 0.209461 0.209461 
0.226916 0.226916 0.226916 0.226916 0.226916 0.226916 0.226916 0.226916 
0.244371 0.244371 0.244371 0.244371 0.244371 0.244371 0.244371 0.244371 
0.261826 0.261826 0.261826 0.261826 0.261826 0.261826 0.261826 0.261826 
0.279281 0.279281 0.279281 0.279281 0.279281 0.279281 0.279281 0.279281 
0.296736 0.296736 0.296736 0.296736 0.296736 0.296736 0.296736 0.296736 
0.314191 0.314191 0.314191 0.314191 0.314191 0.314191 0.314191 0.314191 
0.331646 0.331646 0.331646 0.331646 0.331646 0.331646 0.331646 0.331646 
0.349101 0.349101 0.349101 0.349101 0.349101 0.349101 0.349101 0.349101 
0.366556 0.366556 0.366556 0.366556 0.366556 0.366556 0.366556 0.366556 
0.384011 0.384011 0.384011 0.384011 0.384011 0.384011 0.384011 0.384011 
0.401466 0.401466 0.401466 0.401466 0.401466 0.401466 0.401466 0.401466 
0.418922 0.418922 0.418922 0.418922 0.418922 0.418922 0.418922 0.418922 
0.436377 0.436377 0.436377 0.436377 0.436377 0.436377 0.436377 0.436377 
0.453832 0.453832 0.453832 0.453832 0.453832 0.453832 0.453832 0.453832 
0.471287 0.471287 0.471287 0.471287 0.471287 0.471287 0.471287 0.471287 
0.491232 0.49965 0.487003 0.475282 0.493502 0.490936 0.486421 0.504425 
0.504023 0.50446 0.502165 0.503539 0.501802 0.503841 0.503376 0.504977 
0.521883 0.529477 0.517088 0.508115 0.522402 0.5214 0.517145 0.533802 
0.533462 0.534955 0.531161 0.533832 0.530127 0.533773 0.532249 0.534612 
0.549585 0.557674 0.544959 0.538438 0.549496 0.549623 0.544828 0.560994 
0.560228 0.562833 0.557869 0.562395 0.556164 0.561558 0.558683 0.561799 
0.574926 0.583747 0.570466 0.566553 0.574406 0.576228 0.570365 0.586678 
0.584751 0.588436 0.582356 0.589024 0.579997 0.587898 0.583207 0.587235 
0.598351 0.607833 0.594102 0.592621 0.59752 0.601498 0.594217 0.610921 
0.607603 0.612025 0.605324 0.613674 0.602282 0.612657 0.606255 0.610974 
0.620371 0.630164 0.616432 0.616596 0.619307 0.62495 0.616673 0.633541 
0.629099 0.633827 0.62702 0.636353 0.623241 0.635375 0.627833 0.632854 
0.640982 0.6508 0.637393 0.638517 0.639794 0.646266 0.63755 0.654291 
0.649022 0.653808 0.647179 0.657034 0.642807 0.655897 0.647707 0.652678 
0.659867 0.669632 0.656622 0.658385 0.658783 0.665418 0.656623 0.673034 
0.667067 0.671888 0.66545 0.675688 0.660705 0.674281 0.665686 0.670445 
0.676778 0.686566 0.673851 0.676152 0.675958 0.682457 0.67375 0.689805 
0.683019 0.687978 0.681614 0.692243 0.676594 0.690543 0.681615 0.686186 
0.691487 0.70147 0.688871 0.691717 0.690986 0.69731 0.688727 0.704541 
0.696629 0.701891 0.695457 0.706539 0.690168 0.704535 0.695234 0.699739 
0.703725 0.714113 0.701449 0.704906 0.703587 0.70981 0.70126 0.717019 
0.707673 0.713411 0.706773 0.718403 0.701241 0.716119 0.706299 0.710899 
0.713403 0.724353 0.711493 0.715607 0.713741 0.719889 0.711269 0.727128 
0.71629 0.722556 0.715668 0.727853 0.709999 0.725369 0.714966 0.719732 
0.720939 0.732419 0.719365 0.724034 0.721857 0.727806 0.719184 0.73515 
0.723167 0.729787 0.722771 0.735326 0.717069 0.732747 0.721916 0.726735 
0.727236 0.738965 0.725922 0.730828 0.728757 0.7342 0.725884 0.741755 
0.729338 0.735897 0.729082 0.741609 0.723402 0.739019 0.728142 0.732687 
0.733355 0.744846 0.732213 0.73686 0.735428 0.739907 0.732391 0.747775 
0.735786 0.741757 0.735584 0.747603 0.729926 0.745055 0.734584 0.738425 
0.740108 0.750917 0.739067 0.743043 0.742641 0.745823 0.739481 0.754045 
0.743112 0.748211 0.742851 0.754232 0.737166 0.751777 0.741765 0.744782 
0.747788 0.758028 0.746792 0.75037 0.750608 0.752942 0.7474 0.76144 
0.751953 0.755691 0.751213 0.762147 0.745368 0.759861 0.749959 0.752242 
0.757212 0.766145 0.756167 0.759538 0.759507 0.761818 0.756607 0.769998 
0.762132 0.764418 0.761382 0.772032 0.75523 0.769762 0.759419 0.761182 
0.767493 0.775667 0.765663 0.76881 0.770735 0.7705 0.767723 0.77997 
0.771867 0.773783 0.770882 0.781326 0.764625 0.77911 0.769599 0.770304 
0.776973 0.784553 0.774977 0.77712 0.780382 0.778941 0.776905 0.789153 
0.780298 0.781872 0.779607 0.789201 0.773216 0.787157 0.777784 0.778012 
0.784578 0.7918 0.782805 0.784009 0.788687 0.785562 0.785049 0.796623 
0.78703 0.787953 0.786532 0.795406 0.779826 0.793382 0.784349 0.783606 
0.790351 0.797043 0.788622 0.789032 0.794863 0.790252 0.791299 0.802161 
0.791915 0.792135 0.791514 0.79987 0.784279 0.797817 0.78879 0.787224 
0.794579 0.800717 0.792699 0.792462 0.799295 0.793326 0.795801 0.806289 
0.795614 0.795194 0.795202 0.803254 0.787316 0.801159 0.79175 0.789645 
0.798274 0.803878 0.796019 0.795254 0.803056 0.795809 0.799683 0.810161 
0.799414 0.798451 0.79887 0.806813 0.790201 0.804714 0.794561 0.792169 
0.803079 0.80808 0.800085 0.79883 0.807655 0.799165 0.804605 0.815496 
0.805207 0.803737 0.804269 0.812236 0.794534 0.810143 0.798938 0.796596 
0.811332 0.815409 0.806889 0.805019 0.814974 0.805215 0.812711 0.824683 
0.815594 0.813522 0.813681 0.821708 0.802286 0.819574 0.80704 0.805349 
0.826396 0.828655 0.819019 0.816135 0.827407 0.816331 0.82693 0.841216 
0.834336 0.831236 0.830078 0.83805 0.815865 0.835824 0.821677 0.821961 
0.853806 0.851668 0.839957 0.835015 0.848025 0.835563 0.851638 0.871014 
0.867808 0.861987 0.85757 0.864952 0.838148 0.862605 0.846546 0.852491 
0.905261 0.889794 0.875164 0.865118 0.881137 0.866816 0.894517 0.927018 
0.930176 0.913655 0.903205 0.907841 0.87304 0.905113 0.885898 0.910298 
1.0172 0.94677 0.93817 0.910141 0.936037 0.914769 0.975722 1.05108 
1.07395 0.991981 0.987018 0.976703 0.929958 0.971289 0.937954 1.03035 
1.42133 0.996171 1.08248 0.96972 1.04979 0.988956 1.22644 1.5722 
1.64353 1.118 1.17138 1.10264 1.04512 1.05831 1.19467 1.6183 
1.60447 1.54063 1.18244 1.22779 1.23335 1.09682 1.09027 1.61202 
1.93997 1.8895 1.46291 1.66397 1.18402 1.15231 1.1838 1.42353 
1.8765 1.85797 1.46945 1.64362 1.19248 1.20885 1.1548 1.24182 
1.7192 1.49887 1.34062 1.70426 1.20029 1.23101 1.15118 1.24535 
1.6978 1.28842 1.44773 1.95305 1.50291 1.19086 1.2146 1.19071 
1.49312 1.20751 1.51546 1.74705 1.40949 1.24294 1.13942 1.30909 
1.13788 1.53916 1.19929 1.51786 1.16984 1.21926 1.1385 1.60102 
1.13892 1.30648 1.03785 1.27691 1.12884 1.23101 1.1065 1.50242 
1.36477 0.932509 1.03746 1.05813 1.085 1.07951 1.27508 1.34619 
1.41205 0.812055 0.905578 0.997367 0.997566 1.37887 1.13091 1.32122 
1.34427 0.883956 0.84959 0.895915 0.959108 1.1962 1.00848 1.01484 
0.966477 0.807251 0.749211 0.849623 0.991834 1.07883 0.937235 0.964496 
0.66513 0.685073 0.717385 0.742054 1.03512 0.992671 0.79971 0.846678 
0.459136 0.636422 0.62589 0.756637 1.32388 1.1898 0.754083 0.734753 
0.332013 0.550332 0.59915 0.669949 1.28033 1.00671 0.676971 0.650678 
0.268611 0.501779 0.516366 0.716941 1.32121 0.840937 0.671686 0.544001 
0.22074 0.436157 0.508533 0.665983 1.23667 0.710997 0.673932 0.49379 
0.213005 0.398539 0.46984 0.670502 1.19171 0.697873 0.835915 0.38953 
0.17448 0.367951 0.471287 0.642998 1.13561 0.629631 1.05101 0.503158 
0.160174 0.433703 0.358998 0.62558 0.749333 0.629164 0.905007 0.427274 
0.172996 0.406807 0.39859 0.923913 0.645987 0.517042 0.626289 0.311915 
0.18445 0.334998 0.370868 0.794472 0.473224 0.291767 0.478493 0.260887 
0.173706 0.334447 0.424298 0.679676 0.433312 0.235264 0.320603 0.215002 
0.175547 0.263854 0.490402 0.69394 0.270161 0.171068 0.250755 0.196692 
0.155946 0.335115 0.807171 0.9267 0.390477 0.134181 0.189592 0.173532 
0.166398 0.270055 0.726686 0.872713 0.239834 0.128179 0.177949 0.171111 
0.163915 0.270018 0.668467 0.941531 0.36841 0.114493 0.159009 0.167876 
0.166591 0.250732 0.477931 0.848437 0.344717 0.12035 0.17796 0.181831 
