0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 
0.914258 0.955348 0.95984 0.953193 0.952909 0.961254 0.960687 0.963233 
0.996933 0.998822 0.998932 0.999007 0.998788 0.998975 0.998966 0.999054 
0.9999 0.999982 0.999972 0.999978 0.999969 0.999973 0.999973 0.999976 
0.999997 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 0.999999 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 0.999998 
0.999984 1 1 1 1 0.999999 0.999998 0.999952 
0.999372 1 1 1 0.999999 0.999982 0.99995 0.998747 
0.974909 1 1 0.999998 0.999968 0.999337 0.999263 0.973762 
0 1 0.999998 0.99995 0.998694 0.974285 0.997409 0.975485 
0 1 0.999983 0.999321 0.973645 0 0.946637 0.97092 
0 1 0.999981 0.999289 0.972985 0 0 0.944419 
0 1 0.999981 0.999286 0.97295 0 0 0.917466 
0 0.999999 0.999979 0.999237 0.972275 0 0 0 
0 0.999997 0.999919 0.997982 0.946689 0 0 0 
0 0.999991 0.998674 0.973572 0 0 0 0.916663 
0 0.998678 0.97359 0.971576 0 0 0 0.91674 
0 0.973663 0 0.945187 0 0 0.919146 0 
0 0.972991 0 0.944454 0.944434 0 0.969441 0.945898 
0.972237 0.972239 0.945246 0 0.944455 0 0.945169 0 
0.972968 0 0.945922 0 0.945218 0 0.944942 0 
0.973005 0.972968 0.997302 0.973582 0.971883 0 0.944496 0 
0.973665 0.999287 0.99988 0.998645 0.973025 0 0.945207 0.972223 
0.998655 0.999981 0.99998 0.999354 0.974859 0 0 0.972948 
0.999278 0.999999 0.999985 0.999424 0.976503 0 0 0.972988 
0.999869 1 0.999983 0.999295 0.973069 0 0 0.973639 
0.999324 1 0.999981 0.99929 0.972987 0 0.94684 0.998213 
0.999945 1 0.999983 0.999321 0.973645 0 0.977019 0.999378 
0.999982 1 0.999998 0.99995 0.998695 0.97432 0.998771 0.999951 
0.999998 1 1 0.999998 0.999976 0.999339 0.99995 0.999997 
1 1 1 0.999998 0.99995 0.999338 0.99995 0.999998 
1 1 0.999999 0.999957 0.998712 0.97432 0.998712 0.999954 
0.999999 1 0.999989 0.999523 0.974327 0 0.974321 0.999355 
0.999984 1 0.999999 0.999957 0.998712 0.974321 0.998712 0.999952 
0.999998 1 1 0.999998 0.999952 0.999355 0.999952 0.999998 
1 1 1 1 0.999998 0.999984 0.999998 1 
1 0.999981 0.999983 0.999998 1 1 1 1 
1 0.999287 0.999337 0.999952 0.999998 1 1 1 
1 0.972968 0.973807 0.998693 0.999951 0.999998 1 1 
1 0 0 0.973627 0.999321 0.999983 1 1 
1 0 0 0.972295 0.999263 0.999981 0.999999 0.999998 
0.999983 0 0 0.946692 0.998085 0.999938 0.999996 0.999951 
0.999306 0 0 0 0.976105 0.999434 0.999937 0.998676 
0.97297 0 0 0.946692 0.998082 0.999921 0.999338 0.97381 
0 0 0 0.972275 0.99924 0.999962 0.999324 0.973678 
0 0 0 0.97295 0.999286 0.99998 0.999949 0.998718 
0.980698 0 0 0.972968 0.999288 0.999981 0.999997 0.999949 
0.999344 0 0 0.972985 0.999289 0.999981 0.999999 0.999998 
0.999982 0 0 0.973626 0.99932 0.999983 1 1 
0.999999 0 0.946708 0.997984 0.999932 0.999998 1 0.999999 
0.999982 0 0.972952 0.999271 0.99998 0.999999 0.999998 0.999977 
0.999293 0.972968 0.998644 0.999948 0.999998 0.999998 0.99995 0.998666 
0.973011 0.999287 0.999948 0.999997 1 0.999983 0.999321 0.973646 
0 0.999981 0.999997 0.999984 0.999996 0.999965 0.999288 0.972996 
0 0.999997 0.999953 0.999353 0.999901 0.999333 0.999222 0.972965 
0 0.999937 0.998746 0.974286 0.997352 0.974249 0.997317 0.97286 
0 0.998713 0.974463 0 0.945902 0 0.946631 0.970846 
0 0.972952 0.971637 0 0.944474 0 0 0.945167 
0 0 0.945951 0 0.944455 0 0 0.944453 
0 0.972216 0.971595 0 0.945171 0 0 0.944413 
0 0.972216 0.97148 0 0.970797 0.945192 0 0.943684 
0 0 0.944458 0 0.970759 0.945185 0 0.917456 
0 0 0.917471 0 0.945185 0 0 0 
0 0 0 0 0.945184 0 0 0 
0 0 0 0 0.970734 0.945183 0 0 
0 0 0 0 0.970039 0.945164 0 0 
0 0 0 0 0.918218 0 0.917447 0 
0.946745 0 0 0 0 0 0.943751 0 
0.972297 0 0.917467 0 0 0 0.945835 0 
0.97295 0 0.944436 0 0 0 0.973756 0.972306 
0.972236 0.972949 0.971523 0 0 0 0.972947 0.972929 
0 0.998629 0.972942 0 0 0.918996 0.99659 0.998542 
0.972968 0.999299 0.973305 0 0 0 0.973588 0.999268 
0.999287 0.999321 0.973637 0 0 0 0.972967 0.999294 
0.999965 0.999866 0.9973 0.945922 0 0 0.972275 0.999239 
0.999978 0.998 0.972845 0.945263 0 0 0.946689 0.998 
0.999933 0.947456 0 0 0 0 0 0.974285 
0.999353 0 0.917445 0 0 0 0.950661 0.998097 
0.999935 0 0.943683 0 0 0 0.972375 0.99924 
0.999979 0 0.944412 0 0 0 0.972951 0.999287 
0.999981 0 0.944433 0 0 0 0.972969 0.999295 
